10.40	28.77	0.1770	0.00916	3.922	71.50
10.50	28.77	0.1770	0.00916	3.922	71.50
10.60	28.40	0.1770	0.00915	3.915	71.56
10.70	28.00	0.1769	0.00914	3.905	71.59
10.80	28.20	0.1768	0.00913	3.907	71.46
10.90	28.03	0.1767	0.00912	3.904	71.47
11.00	27.90	0.1767	0.00912	3.899	71.45
11.10	26.97	0.1765	0.00910	3.881	71.62
11.20	26.69	0.1759	0.00903	3.865	71.28
11.30	22.95	0.1718	0.00858	3.712	69.60
11.40	20.00	0.1685	0.00820	3.562	68.17
11.50	14.77	0.1638	0.00764	3.241	66.80
11.60	10.64	0.1611	0.00731	2.889	67.51
11.70	5.38	0.1576	0.00679	2.025	72.23
11.80	3.45	0.1562	0.00644	1.400	77.04
11.90	1.89	0.1549	0.00600	0.674	88.10
12.00	1.88	0.1545	0.00592	0.661	86.79
12.10	1.82	0.1540	0.00586	0.630	87.26
12.20	1.75	0.1537	0.00584	0.599	88.61
12.30	1.81	0.1537	0.00584	0.628	87.49
12.40	1.83	0.1535	0.00584	0.638	87.24
12.50	1.83	0.1535	0.00582	0.637	86.71
12.60	1.93	0.1534	0.00583	0.686	85.06
12.70	2.00	0.1531	0.00583	0.728	84.03
12.80	2.08	0.1531	0.00583	0.762	82.70
12.90	2.22	0.1532	0.00589	0.840	81.42
13.00	4.10	0.1543	0.00632	1.631	72.65
13.10	7.17	0.1563	0.00672	2.389	67.65
13.20	12.42	0.1601	0.00725	3.053	65.93
13.30	16.99	0.1631	0.00759	3.358	65.57
13.40	21.16	0.1674	0.00808	3.585	67.08
13.50	23.33	0.1702	0.00840	3.697	68.41
13.60	27.48	0.1744	0.00887	3.862	70.19
13.70	26.40	0.1749	0.00893	3.847	70.78
13.80	22.73	0.1752	0.00895	3.750	71.81
13.90	26.42	0.1752	0.00896	3.849	70.91
14.00	26.68	0.1752	0.00896	3.856	70.86
14.10	26.86	0.1751	0.00896	3.862	70.85
14.20	22.59	0.1751	0.00894	3.744	71.82
14.30	25.09	0.1751	0.00894	3.810	71.04
14.40	27.46	0.1748	0.00892	3.872	70.55
14.50	26.37	0.1749	0.00892	3.842	70.68
14.60	25.56	0.1747	0.00890	3.821	70.77
14.70	20.72	0.1741	0.00883	3.668	71.74
14.80	17.82	0.1704	0.00840	3.493	70.10
14.90	15.67	0.1671	0.00801	3.334	68.63
15.00	6.88	0.1614	0.00736	2.431	74.25
15.10	14.47	0.1591	0.00714	3.168	63.86
15.20	12.94	0.1552	0.00664	2.978	61.01
15.30	8.68	0.1527	0.00630	2.538	61.91
15.40	5.68	0.1497	0.00584	1.985	62.68
15.50	8.10	0.1484	0.00577	2.377	58.23
15.60	11.88	0.1480	0.00574	2.721	54.87
15.70	12.60	0.1479	0.00573	2.766	54.40
15.80	13.92	0.1477	0.00572	2.841	53.70
15.90	13.83	0.1477	0.00571	2.830	53.62
16.00	12.89	0.1476	0.00571	2.780	54.07
16.10	13.07	0.1476	0.00570	2.789	53.95
16.20	13.71	0.1476	0.00570	2.824	53.64
16.30	13.26	0.1476	0.00571	2.801	53.89
16.40	13.26	0.1476	0.00571	2.802	53.90
16.50	13.09	0.1478	0.00574	2.805	54.29
16.60	16.89	0.1499	0.00605	3.075	55.29
16.70	16.62	0.1533	0.00646	3.152	58.26
16.80	23.75	0.1575	0.00698	3.496	59.99
16.90	25.92	0.1604	0.00732	3.607	61.65
17.00	27.82	0.1649	0.00783	3.733	64.37
17.10	29.25	0.1677	0.00815	3.816	66.08
17.20	32.09	0.1721	0.00863	3.930	68.28
17.30	33.33	0.1730	0.00873	3.958	68.55
17.40	31.53	0.1732	0.00875	3.934	68.97
17.50	30.83	0.1733	0.00876	3.921	69.08
17.60	30.40	0.1733	0.00876	3.912	69.14
17.70	29.88	0.1733	0.00876	3.905	69.26
17.80	28.94	0.1732	0.00876	3.888	69.43
17.90	28.91	0.1733	0.00876	3.885	69.40
18.00	28.61	0.1733	0.00875	3.877	69.41
18.10	27.67	0.1732	0.00874	3.858	69.57
18.20	26.94	0.1731	0.00873	3.837	69.60
18.30	27.19	0.1731	0.00873	3.842	69.51
18.40	28.42	0.1728	0.00871	3.872	69.29
18.50	28.48	0.1728	0.00871	3.868	69.18
18.60	26.01	0.1719	0.00861	3.805	69.16
18.70	25.08	0.1694	0.00833	3.743	67.73
18.80	21.34	0.1644	0.00776	3.556	65.26
18.90	18.89	0.1613	0.00740	3.412	63.70
19.00	14.58	0.1571	0.00689	3.124	61.95
19.10	11.70	0.1545	0.00654	2.868	61.05
19.20	7.41	0.1507	0.00604	2.327	61.40
19.30	5.15	0.1486	0.00570	1.857	62.76
19.40	5.31	0.1476	0.00555	1.863	60.83
19.50	4.69	0.1476	0.00552	1.716	62.23
19.60	5.66	0.1471	0.00550	1.933	59.55
19.70	6.02	0.1469	0.00550	2.004	58.83
19.80	6.83	0.1466	0.00549	2.143	57.42
19.90	6.47	0.1468	0.00549	2.076	57.87
20.00	6.69	0.1465	0.00548	2.117	57.51
20.10	8.10	0.1463	0.00548	2.317	55.72
20.20	9.29	0.1462	0.00549	2.449	54.61
20.30	9.30	0.1463	0.00549	2.448	54.58
20.40	7.77	0.1467	0.00555	2.296	56.84
20.50	16.31	0.1523	0.00634	3.118	57.60
20.60	20.07	0.1553	0.00669	3.323	58.75
20.70	24.60	0.1597	0.00721	3.545	61.03
20.80	24.16	0.1623	0.00753	3.604	63.29
20.90	30.38	0.1695	0.00835	3.867	67.06
21.00	27.87	0.1711	0.00852	3.834	68.29
21.10	30.08	0.1713	0.00854	3.880	68.03
21.20	29.57	0.1714	0.00855	3.872	68.16
21.30	29.59	0.1714	0.00855	3.872	68.16
21.40	24.60	0.1713	0.00854	3.763	69.12
21.50	23.04	0.1713	0.00853	3.713	69.38
21.60	27.67	0.1711	0.00852	3.828	68.28
21.70	26.27	0.1711	0.00851	3.798	68.55
21.80	28.00	0.1710	0.00850	3.833	68.15
21.90	22.32	0.1710	0.00849	3.686	69.34
22.00	21.92	0.1693	0.00832	3.661	68.60
22.10	24.21	0.1664	0.00799	3.676	66.00
22.20	19.65	0.1617	0.00744	3.447	63.73
22.30	15.84	0.1587	0.00708	3.222	62.65
22.40	14.06	0.1543	0.00654	3.026	59.68
22.50	11.48	0.1517	0.00620	2.788	58.62
22.60	8.19	0.1478	0.00570	2.380	57.62
22.70	7.79	0.1451	0.00539	2.283	55.70
22.80	14.84	0.1449	0.00536	2.789	50.56
22.90	12.66	0.1448	0.00534	2.673	51.29
23.00	14.68	0.1447	0.00532	2.769	50.28
23.10	15.44	0.1445	0.00531	2.803	49.99
23.20	11.66	0.1445	0.00530	2.602	51.51
23.30	15.07	0.1445	0.00530	2.782	50.00
23.40	15.66	0.1443	0.00529	2.809	49.81
23.50	15.53	0.1444	0.00530	2.802	49.84
23.60	15.40	0.1443	0.00530	2.800	49.93
23.70	15.25	0.1444	0.00530	2.794	50.00
23.80	14.35	0.1456	0.00545	2.791	51.42
23.90	17.07	0.1478	0.00576	2.996	52.94
24.00	20.03	0.1519	0.00630	3.246	56.25
24.10	23.38	0.1548	0.00665	3.409	57.78
24.20	22.38	0.1591	0.00716	3.489	61.30
24.30	24.22	0.1618	0.00748	3.598	62.97
24.40	27.61	0.1661	0.00797	3.754	65.27
24.50	25.81	0.1687	0.00826	3.758	67.27
24.60	28.53	0.1694	0.00833	3.824	67.14
24.70	27.69	0.1695	0.00835	3.809	67.38
24.80	26.57	0.1695	0.00835	3.786	67.61
24.90	26.68	0.1696	0.00835	3.787	67.59
25.00	26.44	0.1696	0.00835	3.776	67.53
25.10	26.98	0.1696	0.00834	3.788	67.41
25.20	23.93	0.1694	0.00833	3.717	68.05
25.30	21.67	0.1694	0.00832	3.645	68.52
25.40	25.48	0.1693	0.00831	3.748	67.52
25.50	26.70	0.1691	0.00830	3.779	67.24
25.60	25.63	0.1682	0.00820	3.739	66.86
25.70	24.58	0.1657	0.00790	3.669	65.36
25.80	18.98	0.1608	0.00734	3.410	63.37
25.90	18.51	0.1579	0.00699	3.324	61.12
26.00	15.58	0.1537	0.00648	3.100	58.67
26.10	12.96	0.1511	0.00614	2.883	57.37
26.20	9.41	0.1473	0.00563	2.493	55.72
26.30	9.19	0.1448	0.00531	2.398	53.18
26.40	12.02	0.1438	0.00518	2.580	50.17
26.50	12.89	0.1435	0.00515	2.627	49.59
26.60	11.97	0.1434	0.00513	2.566	49.82
26.70	13.08	0.1432	0.00512	2.633	49.31
26.80	14.77	0.1431	0.00511	2.713	48.62
26.90	14.46	0.1431	0.00511	2.695	48.65
27.00	13.35	0.1431	0.00510	2.642	49.05
27.10	14.30	0.1430	0.00510	2.688	48.69
27.20	15.09	0.1430	0.00510	2.724	48.44
27.30	13.15	0.1431	0.00510	2.632	49.15
27.40	15.66	0.1437	0.00520	2.775	48.99
27.50	17.08	0.1456	0.00547	2.912	50.70
27.60	20.12	0.1495	0.00601	3.176	54.18
27.70	20.11	0.1525	0.00637	3.255	56.55
27.80	25.74	0.1566	0.00687	3.511	58.81
27.90	26.42	0.1594	0.00720	3.593	60.78
28.00	26.67	0.1636	0.00769	3.691	63.81
28.10	26.65	0.1665	0.00801	3.736	65.61
28.20	27.88	0.1676	0.00813	3.780	66.08
28.30	26.40	0.1677	0.00814	3.749	66.40
28.40	26.41	0.1678	0.00815	3.750	66.44
28.50	25.75	0.1678	0.00815	3.737	66.61
